Artist_ids,Artist_name,Artist_popularity,Artist_href,Artist_followers,Artist_genres,Artist_images,Types
000DnGPNOsxvqb2YEHBePR,The Ruins,4,https://api.spotify.com/v1/artists/000DnGPNOsxvqb2YEHBePR,52,,https://i.scdn.co/image/f5176e550ae1a3821159b494f2dee90d29ffae5f,artist
006h94UjRj88uHjITQuqOF,P.U.G.G./Lady Lexus/Mike Lott Presents,0,https://api.spotify.com/v1/artists/006h94UjRj88uHjITQuqOF,1,,https://i.scdn.co/image/8b8a9b267d3b703e04d15fc4ff7e80a0bc7ec4af,artist
009tRqx8Pdk9iw2A50f5Nx,M.N.J.Y,0,https://api.spotify.com/v1/artists/009tRqx8Pdk9iw2A50f5Nx,0,,https://i.scdn.co/image/d0415a4d459195e8f19e561af1cd0e12a9e6f6a2,artist
00bpzADJNMW7Ot631jZOpJ,By The Way,5,https://api.spotify.com/v1/artists/00bpzADJNMW7Ot631jZOpJ,122,,https://i.scdn.co/image/61f9dade6aeeaa354eedc5d72fa43b313e26335e,artist
00BVw7KfXUpBiSt1ujq5uU,Hunter Adams,5,https://api.spotify.com/v1/artists/00BVw7KfXUpBiSt1ujq5uU,60,,https://i.scdn.co/image/1cafd2d7f1aae06d07d3ce07bdbbc70067034d51,artist
00ceOwoEyzeLsCGW4sPaxN,Jill Sissel,0,https://api.spotify.com/v1/artists/00ceOwoEyzeLsCGW4sPaxN,4,,https://i.scdn.co/image/85e716d8a3069fb24b154764661b3e4f3927fcc1,artist
00d3q3W4tyFQMZRYqiyiot,Charles Lazarus,5,https://api.spotify.com/v1/artists/00d3q3W4tyFQMZRYqiyiot,55,,https://i.scdn.co/image/4a41937c127167891c3b352c9667f51ded68802e,artist
00ebmWjAOtth5KoCEnEzFr,Mark Lorenz,0,https://api.spotify.com/v1/artists/00ebmWjAOtth5KoCEnEzFr,11,,https://i.scdn.co/image/8a7d27cc91f4d56ad505942ec2d9a863a65553f8,artist
00ecKcmrSDfpahUSPxUUfg,Diafrix,28,https://api.spotify.com/v1/artists/00ecKcmrSDfpahUSPxUUfg,4546,australian hip hop,https://i.scdn.co/image/220902aeebcba41953401b6bf599f1f419dc80d5,artist
00eldNtAqcdLF9adKlyFZf,Claire Lynch,25,https://api.spotify.com/v1/artists/00eldNtAqcdLF9adKlyFZf,1497,bluegrass -  progressive bluegrass,https://i.scdn.co/image/b0ca80057309cb91b3b9116c80f3cdeb24ea1b03,artist
00f9rh6qgLy3a4eYqugUyg,Jimmy Thackery And The Drivers,17,https://api.spotify.com/v1/artists/00f9rh6qgLy3a4eYqugUyg,1143,blues-rock -  british blues -  electric blues -  louisiana blues -  modern blues -  power blues-rock -  swamp blues -  texas blues,https://i.scdn.co/image/e50b20aa4a4f2d667b56fb7ed3fa1d5dc386b800,artist
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,82,https://api.spotify.com/v1/artists/00FQb4jTyendYWaN8pK0wa,4830700,dance pop -  pop,https://i.scdn.co/image/56a3782b07eab32b5340f164c566349450ee84cd,artist
00G1NTDAoU7rBpjG4KoYAM,DJ Krush,41,https://api.spotify.com/v1/artists/00G1NTDAoU7rBpjG4KoYAM,39506,acid jazz -  big beat -  downtempo -  electronic -  ninja -  nu jazz -  trip hop -  turntablism,https://i.scdn.co/image/4304fc0a160f1db55c533f1e5daad10007e82b5a,artist
00h05Nck7VCLcAv9J2yIRp,Conklin,0,https://api.spotify.com/v1/artists/00h05Nck7VCLcAv9J2yIRp,1,,https://i.scdn.co/image/31671d97ab713d7119ec9402dd21dd4f81cb0e0b,artist
00hPs17Z8ugB6WTHiJJNpr,Elijah Miguel,1,https://api.spotify.com/v1/artists/00hPs17Z8ugB6WTHiJJNpr,6,,https://i.scdn.co/image/5240e56efb3344403ea3abef90770e70711c5a7f,artist
00ib6xsUZ0etKHKU1AAOII,Jay Bombay,29,https://api.spotify.com/v1/artists/00ib6xsUZ0etKHKU1AAOII,12,,https://i.scdn.co/image/95ce3576eacd0248088ff5761b01509044af3a55,artist
00kDlCFXcREeHOOnFACwDy,Wayne G,18,https://api.spotify.com/v1/artists/00kDlCFXcREeHOOnFACwDy,248,,https://i.scdn.co/image/d28b3ba4ac8127e90f2e7ebe2d392a299ceae0af,artist
00KGfQSP27ayPy9q7MWhPp,Rashad Street,1,https://api.spotify.com/v1/artists/00KGfQSP27ayPy9q7MWhPp,15,,https://i.scdn.co/image/5457f81ed593a399dd49bbe23a27c00f8325041e,artist
00KjCS8mnwsTJnN20f5LXA,Miles Sagnia,0,https://api.spotify.com/v1/artists/00KjCS8mnwsTJnN20f5LXA,24,deep soul house,https://i.scdn.co/image/be4045498810b8174a63f2316009a57fe64c8e2b,artist
00lKxTjBbv2FnmAVwEKstj,Ghetto Mafia,20,https://api.spotify.com/v1/artists/00lKxTjBbv2FnmAVwEKstj,2870,dirty texas rap,https://i.scdn.co/image/25a3af7a518823366fadf707acd7ee60457fd2f3,artist
00LwIZm1rknXP08AZBbJ7y,Lucio Ferrara Quintet,0,https://api.spotify.com/v1/artists/00LwIZm1rknXP08AZBbJ7y,0,,https://i.scdn.co/image/4b2acc1e9f303f4c25ff29854c24070ebb2a2488,artist
00lyeELVpQUvo5F1XAs4zO,Ricky Rock,23,https://api.spotify.com/v1/artists/00lyeELVpQUvo5F1XAs4zO,57,,https://i.scdn.co/image/bcd2f2fcbecae7a8c6d6fd246aea88023acf6718,artist
00me4Ke1LsvMxt5kydlMyU,Cosculluela,78,https://api.spotify.com/v1/artists/00me4Ke1LsvMxt5kydlMyU,408378,latin -  latin hip hop -  reggaeton -  reggaeton flow -  tropical,https://i.scdn.co/image/b92b52a89cedf5d8b31fe1435118b7968575235d,artist
00MPrHDjL16lKX3tMFV7Nz,Ybe,30,https://api.spotify.com/v1/artists/00MPrHDjL16lKX3tMFV7Nz,1907,chicano rap,https://i.scdn.co/image/bab89f71bda972372cb37e172754f37eb77b8655,artist
00n4Vljc6N9pvJ26SKPphh,Ruben Gonzalez,43,https://api.spotify.com/v1/artists/00n4Vljc6N9pvJ26SKPphh,11239,cuban rumba -  latin jazz -  mambo -  salsa,https://i.scdn.co/image/e6ba16e3b34581a4fcfb8bd11fac7bbf7bb40f77,artist
00nOM3ZEuz8vQmmFlYOfaG,The Rowans,1,https://api.spotify.com/v1/artists/00nOM3ZEuz8vQmmFlYOfaG,53,,https://i.scdn.co/image/4afbe7ae4b0a667b62ba9a903db0896e8ace08e9,artist
00oVcBTzHrmxLsDzKPyWG9,Max Gertler,23,https://api.spotify.com/v1/artists/00oVcBTzHrmxLsDzKPyWG9,569,,https://i.scdn.co/image/923c1679004b9795528c8f2269e09ef7836ba4bb,artist
00VJ44h3vi3EuEjprcjYbf,800 Mile Monday,0,https://api.spotify.com/v1/artists/00VJ44h3vi3EuEjprcjYbf,22,,https://i.scdn.co/image/69e4b3680a0abfb6c32c7e0a2a582bd09ac12c99,artist
00w833mICKFm93IrLCHbRz,Oh No & The Tiger Pit,0,https://api.spotify.com/v1/artists/00w833mICKFm93IrLCHbRz,4,,https://i.scdn.co/image/ff58a0ab86ce0e42f770f344edeb83ae4b583cfe,artist
00YWLzRZ0M94JxM8j3ptjZ,Happy Trendy,24,https://api.spotify.com/v1/artists/00YWLzRZ0M94JxM8j3ptjZ,2163,indie garage rock -  indie psych-pop -  preverb -  shimmer psych,https://i.scdn.co/image/3a1a1dcf501c7dc6d1b2492bde6f72403edff48f,artist
00ZMCmoTZker7PLF3q1dNP,Massive Tune,5,https://api.spotify.com/v1/artists/00ZMCmoTZker7PLF3q1dNP,45,,https://i.scdn.co/image/2b8d077b18d187ce9a41210a38a168662e363ec6,artist
011TeBWGkbK9ZSOSgrJajT,Wooter,3,https://api.spotify.com/v1/artists/011TeBWGkbK9ZSOSgrJajT,8,,https://i.scdn.co/image/77c793531b5a51dab90821eea816c3d35b33aaa9,artist
0193TK3oWNiaNQ3ymFvbkI,Tine Taule,1,https://api.spotify.com/v1/artists/0193TK3oWNiaNQ3ymFvbkI,31,norwegian punk,https://i.scdn.co/image/96ce856152cfa0178bc295b4690f2dd674ceabd7,artist
019cLWosZ18fZE9DuDCd42,Dalkvist,0,https://api.spotify.com/v1/artists/019cLWosZ18fZE9DuDCd42,6,,https://i.scdn.co/image/7b9e075babfe89ae3b4791fcad7245ab097c4010,artist
019JhV0f9CfXGPXovFoO7M,Robert Colin Johnson,0,https://api.spotify.com/v1/artists/019JhV0f9CfXGPXovFoO7M,1,,https://i.scdn.co/image/ad0d8f69ec956df8392bf42cc7460842645c1d56,artist
01C2aRcxklau1W48Firb47,Vintage Wildflowers,1,https://api.spotify.com/v1/artists/01C2aRcxklau1W48Firb47,17,,https://i.scdn.co/image/429637a73d05f8123ce491694acacd001e48834b,artist
01cavRIk4hYcd3jsmGqJqw,Jack Sarvis,0,https://api.spotify.com/v1/artists/01cavRIk4hYcd3jsmGqJqw,0,,https://i.scdn.co/image/6789a12e00236bd7c1a10d25ed82cab3cd11fe45,artist
01dlLJybM3GViX6MmleD2N,Dro,34,https://api.spotify.com/v1/artists/01dlLJybM3GViX6MmleD2N,213,,https://i.scdn.co/image/2d0675f2dbae6f7aa2f20f7106f8d69b0fac8d50,artist
01e2lCvLZ4fLUIRy68nptH,Wankelmut,58,https://api.spotify.com/v1/artists/01e2lCvLZ4fLUIRy68nptH,78131,deep euro house -  tropical house,https://i.scdn.co/image/49b3ba4bf4c6e8c17c3abf800ba056f136e56cb4,artist
01hRLQQGekmf48uVYgE5HA,Keepers,0,https://api.spotify.com/v1/artists/01hRLQQGekmf48uVYgE5HA,24,,https://i.scdn.co/image/9d8814d889d4344d93d1a935f3a0f1c117aabe05,artist
01iyQzyns6Ab0LxjYvHcg9,Jewelry,9,https://api.spotify.com/v1/artists/01iyQzyns6Ab0LxjYvHcg9,2355,dance pop -  k-pop,https://i.scdn.co/image/609570c48092fe91071ef274b317f1ad7d823fdf,artist
01K8GEMGGxtrQ4xjDmNLPs,Logistics,43,https://api.spotify.com/v1/artists/01K8GEMGGxtrQ4xjDmNLPs,24003,chillstep -  drum and bass -  jump up -  jungle -  liquid funk -  neurofunk,https://i.scdn.co/image/3f066a523d66375db1694873f349317a0e24601f,artist
01lwU2ndQ3JaHezK5bAPWA,Tore Jarlo,0,https://api.spotify.com/v1/artists/01lwU2ndQ3JaHezK5bAPWA,3,,https://i.scdn.co/image/f9de58c833485d154e4b49dffa82af59c08bded0,artist
01N1aZStXA4yGvkz4vRXtJ,Doc Watson,42,https://api.spotify.com/v1/artists/01N1aZStXA4yGvkz4vRXtJ,21789,acoustic blues -  appalachian folk -  bluegrass -  blues -  country blues -  country rock -  cowboy western -  delta blues -  folk -  folk christmas -  old-time -  outlaw country -  piedmont blues -  progressive bluegrass -  traditional blues -  traditional country -  traditional folk -  western swing,https://i.scdn.co/image/91f4fcb0a0113c209416bdfb93d6d960d0ef2dc3,artist
01olvHW7uzIInQx9VTNuJm,Rootkit,50,https://api.spotify.com/v1/artists/01olvHW7uzIInQx9VTNuJm,14123,bass trap -  brostep -  catstep -  chillstep -  complextro -  edm -  electro house -  tracestep -  zapstep,https://i.scdn.co/image/05a900af63a36292a4b6422edfd1f9f6ef8b2250,artist
01PBXLThJADrhufsPS5tER,Audio Adrenaline,46,https://api.spotify.com/v1/artists/01PBXLThJADrhufsPS5tER,42839,anthem worship -  ccm -  christian alternative rock -  christian christmas -  christian hip hop -  christian music -  christian rock -  worship,https://i.scdn.co/image/60685c9f3fef62b2219ffb3de16ee015e35b72c5,artist
01Ppu7N8uYJI8SAONo2YZA,Melissa Etheridge,49,https://api.spotify.com/v1/artists/01Ppu7N8uYJI8SAONo2YZA,67268,folk -  folk christmas -  folk-pop -  lilith -  mellow gold -  new wave pop -  pop christmas -  pop rock -  rock,https://i.scdn.co/image/dc8d287b1581103cbbb35d1c4ce739c1ac2718f0,artist
01PwnjzkNIEiVVK20eAwhC,Jacinta,13,https://api.spotify.com/v1/artists/01PwnjzkNIEiVVK20eAwhC,234,portuguese rock,https://i.scdn.co/image/80d009c5bdcdff6e166dfb0726ee1780cd052c9c,artist
01QG0l2TUlP5Rry4491epE,Sav One,1,https://api.spotify.com/v1/artists/01QG0l2TUlP5Rry4491epE,10,,https://i.scdn.co/image/e95df5da513862b7eadeedbbc3e8a23d465bf26d,artist
01qwBxKl6yC0nuWc5Ar7RO,Steve Haggard,2,https://api.spotify.com/v1/artists/01qwBxKl6yC0nuWc5Ar7RO,25,,https://i.scdn.co/image/ee34823fe4d46fb1422bd0037ccb3d434d0e6ef9,artist
01RBPyf2PdWC361JBK2vOH,Sergio Echenique,22,https://api.spotify.com/v1/artists/01RBPyf2PdWC361JBK2vOH,454,,https://i.scdn.co/image/26d578e04ed4bc14119e27a023d00183e2061556,artist
01rQYa6FsEMcNyAm8eR8ae,Interference,26,https://api.spotify.com/v1/artists/01rQYa6FsEMcNyAm8eR8ae,2137,irish rock,https://i.scdn.co/image/ca55661b946c165d36d1e792df2df52f1b26c039,artist
01RWu7yf1vE3eZvtxcRxkf,Kevin Florez,48,https://api.spotify.com/v1/artists/01RWu7yf1vE3eZvtxcRxkf,15457,pop reggaeton -  reggaeton -  vallenato,https://i.scdn.co/image/15936f2fe346e69cc5e4b004091994fb1dd523e1,artist
01ts5a7R3WkeE2oKIouXEK,Alison Brown,19,https://api.spotify.com/v1/artists/01ts5a7R3WkeE2oKIouXEK,912,bluegrass -  progressive bluegrass,https://i.scdn.co/image/ebda6458e6484ff2fe954c57f93d6527d4c5ad3c,artist
01vdGJTp53g0KincUbTTkl,Burgamn,0,https://api.spotify.com/v1/artists/01vdGJTp53g0KincUbTTkl,2,,https://i.scdn.co/image/33a56753c6dc95738ce3dca51b6bca7480ba2a7c,artist
01Wck2m10xhdxUrLaMq60y,Rene & Angela,38,https://api.spotify.com/v1/artists/01Wck2m10xhdxUrLaMq60y,17194,classic funk rock -  disco -  funk -  motown -  neo soul -  new jack swing -  post-disco -  quiet storm -  urban contemporary,https://i.scdn.co/image/65cac086be0a9635892b6f67bb1c44908ea2263b,artist
01wriZpqzmYB5QQ3t8x9nQ,Matheos vs Chris The Greek,0,https://api.spotify.com/v1/artists/01wriZpqzmYB5QQ3t8x9nQ,12,,https://i.scdn.co/image/2716dee6d586ac437e2101bb165d53bd0bca1e57,artist
01Xlm1T6bYYXlGKc6erhcg,Rochesters,23,https://api.spotify.com/v1/artists/01Xlm1T6bYYXlGKc6erhcg,1105,country gospel -  southern gospel,https://i.scdn.co/image/f7f3f03299dc7948395cfc89a6e02be12a83d0ef,artist
01xTSAUeqrKQWTDCs0sok0,The First Corinthians,15,https://api.spotify.com/v1/artists/01xTSAUeqrKQWTDCs0sok0,18,,https://i.scdn.co/image/dc7ff4be265d854c729caebabbd8eccd3a5a7086,artist
01Z8Z9K54zewyP04ZfGLSv,Irma Thomas,51,https://api.spotify.com/v1/artists/01Z8Z9K54zewyP04ZfGLSv,14717,brill building pop -  chicago soul -  funk -  jazz blues -  jazz christmas -  memphis blues -  memphis soul -  new orleans blues -  soul -  soul blues -  soul christmas -  southern soul,https://i.scdn.co/image/f8def83067daae4e52e6791b5dad9a208ce20665,artist
023YMawCG3OvACmRjWxLWC,The Cat Empire,56,https://api.spotify.com/v1/artists/023YMawCG3OvACmRjWxLWC,127658,,https://i.scdn.co/image/9762d00b0948d24c5ea54890f73ba101f77efaa4,artist
02A3cEvlLLCbIMVDrK2GHV,Starley,79,https://api.spotify.com/v1/artists/02A3cEvlLLCbIMVDrK2GHV,15786,tropical house,https://i.scdn.co/image/01972674e7f257a78a07c087f13ee765f300954a,artist
02aqpDfp52Ww8mXwbw90uU,Dunedain,32,https://api.spotify.com/v1/artists/02aqpDfp52Ww8mXwbw90uU,5832,latin metal,https://i.scdn.co/image/41a154331ef527a7f8d62cd097d8c7cfeb81cc49,artist
02dUBlVwLvdi0hPtKiTkzs,Blue Lover,0,https://api.spotify.com/v1/artists/02dUBlVwLvdi0hPtKiTkzs,0,,https://i.scdn.co/image/d9799b5c7806f9563d68e845035fb0f9bea02b22,artist
02ENMs2iJxns5V2DutQyV1,Dino Kasunic,0,https://api.spotify.com/v1/artists/02ENMs2iJxns5V2DutQyV1,0,,https://i.scdn.co/image/e70a1c2e25ef98550bc1171359d00ba488e69958,artist
02FIs62Nop52XG7OWMJ3rI,Mc Special,14,https://api.spotify.com/v1/artists/02FIs62Nop52XG7OWMJ3rI,93,,https://i.scdn.co/image/0f0c002652d3198bd055552460b4a60429c335d2,artist
02Fr3v3pbxQAvNNepdodKd,L-Quote,0,https://api.spotify.com/v1/artists/02Fr3v3pbxQAvNNepdodKd,13,,https://i.scdn.co/image/6f2232284783fe8e0212e1ddc03775283720f318,artist
02HFndGqVnrAMrSud90loK,Samitier,3,https://api.spotify.com/v1/artists/02HFndGqVnrAMrSud90loK,195,,https://i.scdn.co/image/47b13ab6607a13db823e311c381db16ded7d6c4d,artist
02HpkiuAylAwAnQBswaXlP,Terri Lyne Carrington,18,https://api.spotify.com/v1/artists/02HpkiuAylAwAnQBswaXlP,2251,,https://i.scdn.co/image/4ec4cec68594b5ec0d044ce08f25bdf21fe56ddd,artist
02jb3iJUcjIVwucRa5YXTn,Cannonball Adderley Sextet,16,https://api.spotify.com/v1/artists/02jb3iJUcjIVwucRa5YXTn,785,bebop -  contemporary post-bop -  cool jazz -  hard bop -  jazz -  soul jazz,https://i.scdn.co/image/c3620fb7bd0fdb399e08812fc8e19921733d58fc,artist
02MkmiWufNRC6lPIzsV9v9,Jay Bae,0,https://api.spotify.com/v1/artists/02MkmiWufNRC6lPIzsV9v9,8,,https://i.scdn.co/image/3b49cab2bf0a7b6e32b21f8b927903511bf516f8,artist
02N5u12nwolYJhfcdJG9kt,The Funk Revelation,7,https://api.spotify.com/v1/artists/02N5u12nwolYJhfcdJG9kt,50,,https://i.scdn.co/image/f04423df6904940473c5e5881239fc259029eb8f,artist
02o4BWZ7Vg5bbw1VMeUwzw,The Skullingtons,1,https://api.spotify.com/v1/artists/02o4BWZ7Vg5bbw1VMeUwzw,23,,https://i.scdn.co/image/92996c8570e38f25a23716092057b29d23b16584,artist
02P8ZWTV6EvR4fZHhSeiTz,Jenny Wilson,1,https://api.spotify.com/v1/artists/02P8ZWTV6EvR4fZHhSeiTz,3,,https://i.scdn.co/image/1ed713508404cbfc2c325258b8a58997783165e9,artist
02pr8dkfUPnL9xVl4yvFAm,Dwayna Litz,1,https://api.spotify.com/v1/artists/02pr8dkfUPnL9xVl4yvFAm,11,,https://i.scdn.co/image/234780d711196dc6cfdc5f8f831ae7a0266da327,artist
02R4dnpWnmXuR5Jj2NxrGE,Tjader Dyck,0,https://api.spotify.com/v1/artists/02R4dnpWnmXuR5Jj2NxrGE,1,,https://i.scdn.co/image/c991e175fe07c151a5393f01d4fa750db98d1878,artist
02Rhe1ClJHpuTWTwekHkFF,T-Factor,27,https://api.spotify.com/v1/artists/02Rhe1ClJHpuTWTwekHkFF,34,gabba,https://i.scdn.co/image/e147582a82f7621b613c2ca1b9755a281a4e17bc,artist
02TVzdrw3UJqIBTo2Rp2sR,Le Mans,22,https://api.spotify.com/v1/artists/02TVzdrw3UJqIBTo2Rp2sR,2149,spanish indie pop -  spanish noise pop,https://i.scdn.co/image/14985599f562251c9cd0d8310ad01ea4b598d9ab,artist
02tXCqY01iS2jz636nD0nG,Daniel Verdun,5,https://api.spotify.com/v1/artists/02tXCqY01iS2jz636nD0nG,58,,https://i.scdn.co/image/3d94dcb69ac649e374e112e43ea3ac64efb2946e,artist
02VSzyVA68par8UGNNRbAN,Quadro Nuevo,33,https://api.spotify.com/v1/artists/02VSzyVA68par8UGNNRbAN,4339,tango,https://i.scdn.co/image/e0257f899fb9993f9e0ee6374d0cc57347e52303,artist
02x3WyWuzWbuh5IMN6OJLO,Hitchhiker,6,https://api.spotify.com/v1/artists/02x3WyWuzWbuh5IMN6OJLO,33,,https://i.scdn.co/image/53942d245261fe75325d25c9156b57e0d0feebcd,artist
02xaLTHeUgXhM3THo3y7BO,Eddie Burns,4,https://api.spotify.com/v1/artists/02xaLTHeUgXhM3THo3y7BO,78,chicago blues -  harmonica blues -  louisiana blues -  swamp blues,https://i.scdn.co/image/529e0f8c42205e07dda0c9584e912e608ded87ed,artist
02XkIliHewtJf9Z2iMEMyQ,Felicity Lawless,3,https://api.spotify.com/v1/artists/02XkIliHewtJf9Z2iMEMyQ,69,,https://i.scdn.co/image/eb9b66dc4b866bfce06a18c8cc49b1bd7c68d2a8,artist
02xTE4NsGV6ooAUmPZlM6f,Dont'e Carr,0,https://api.spotify.com/v1/artists/02xTE4NsGV6ooAUmPZlM6f,29,,https://i.scdn.co/image/cfa0b049fe4b5684e0e43769ac942949d02e8821,artist
02Ze1jUfaAHApFJdyakD92,Noiseed,0,https://api.spotify.com/v1/artists/02Ze1jUfaAHApFJdyakD92,26,,https://i.scdn.co/image/b86cdfdbbd7a87413ffff7c65fe25e49a47cc2d3,artist
02zMQvIvPXbVOLDdFqbFUn,Les Rythmes Digitales,27,https://api.spotify.com/v1/artists/02zMQvIvPXbVOLDdFqbFUn,5483,,https://i.scdn.co/image/a84b2a050b25278be9ba7d6b5035f5e7d855c7bd,artist
02ZxmcIuSf4zs6StzB544Q,Tripple Nine SIX,0,https://api.spotify.com/v1/artists/02ZxmcIuSf4zs6StzB544Q,6,,https://i.scdn.co/image/6eec98a9a128fe1fad79765e6af9fc745f3ade6f,artist
030sRm1rnXI9MeQ23pdax8,Boyz N Da Hood,38,https://api.spotify.com/v1/artists/030sRm1rnXI9MeQ23pdax8,38894,crunk -  dirty south rap -  gangster rap -  pop rap -  rap -  southern hip hop -  trap music,https://i.scdn.co/image/0b32c86d16627ae1d8319c65b7a96fb4ca3ddc3c,artist
031JLgRznlhvzf6ZO5yVXt,Tony Maxwell,0,https://api.spotify.com/v1/artists/031JLgRznlhvzf6ZO5yVXt,8,,https://i.scdn.co/image/3b88486f2caeccdcadf3af49f9a4503164d63712,artist
031V5XnHdrALkcd83EwfEV,Maki,10,https://api.spotify.com/v1/artists/031V5XnHdrALkcd83EwfEV,16,,https://i.scdn.co/image/7a87f3d401739317362456f4aff64ec6185738e2,artist
032bUit0s9lV4myPO53ygU,Eric Hagën,0,https://api.spotify.com/v1/artists/032bUit0s9lV4myPO53ygU,3,,https://i.scdn.co/image/729b597c1ba55e2fce6f0db79e632281d8c5ca5d,artist
036yPIkMUYiQY59ghyYYUo,Intuition Quartet,0,https://api.spotify.com/v1/artists/036yPIkMUYiQY59ghyYYUo,1,,https://i.scdn.co/image/fa7412c27b44237a5014e7dd2cedd5ada0053e0c,artist
03AOBQ9CwDOSK30YvzOrxY,Danny Chase,23,https://api.spotify.com/v1/artists/03AOBQ9CwDOSK30YvzOrxY,27,slow game,https://i.scdn.co/image/04e9a2c0a55b92abd35e651280216ea481ff65ec,artist
03AqoCfuY7oBr0tvQykNqe,Chuky,2,https://api.spotify.com/v1/artists/03AqoCfuY7oBr0tvQykNqe,12,,https://i.scdn.co/image/6c877bd7f74ef5c2845fb0ccce7d6f1a3e10be4b,artist
03B08DwIGFevZ0fjqWdPdF,John Karl,2,https://api.spotify.com/v1/artists/03B08DwIGFevZ0fjqWdPdF,84,redneck,https://i.scdn.co/image/7d8b293898cbdb23027942640e81fc62ca52a491,artist
03C1U2I75aS8y2jbzryhXp,Kepone,5,https://api.spotify.com/v1/artists/03C1U2I75aS8y2jbzryhXp,226,,https://i.scdn.co/image/9ec2381a333ec75a261aa5925a7bf0ccf87dc7e8,artist
03CrYMOLqM5U2sBEMj1JbU,Breather Resist,7,https://api.spotify.com/v1/artists/03CrYMOLqM5U2sBEMj1JbU,870,louisville indie -  mathcore -  metalcore,https://i.scdn.co/image/b279ed93d310e95eea115974c20819c26e296c44,artist
03esXYJvc0366ZrKZpY9A7,Shane Marstiller,0,https://api.spotify.com/v1/artists/03esXYJvc0366ZrKZpY9A7,2,,https://i.scdn.co/image/7505a5813a082122fc9aae14568ff0685dff039d,artist
03H1htsy2Ldem7IVmRnt8U,Kyle Fischer,0,https://api.spotify.com/v1/artists/03H1htsy2Ldem7IVmRnt8U,50,,https://i.scdn.co/image/943e9a82dd7a72221fc9a1c2bc894e2d9ab4e184,artist
03HEHGJoLPdARs4nrtUidr,Junior Kimbrough,39,https://api.spotify.com/v1/artists/03HEHGJoLPdARs4nrtUidr,17494,acoustic blues -  blues -  chicago blues -  country blues -  delta blues -  electric blues -  garage rock -  jazz blues -  louisiana blues -  memphis blues -  modern blues -  piano blues -  piedmont blues -  punk blues -  texas blues -  traditional blues -  traditional folk,https://i.scdn.co/image/4fa0f3645c262c4e89866117422bfa035c85a77f,artist
03ixFMCEaCxgxtu07gDVSR,MUSK MING,1,https://api.spotify.com/v1/artists/03ixFMCEaCxgxtu07gDVSR,2,,https://i.scdn.co/image/f604bdbd0b70afeb58329f065c7f6a032b4bd9fc,artist
03JbPiLcseId0Iqw0G07vL,Alienistas,0,https://api.spotify.com/v1/artists/03JbPiLcseId0Iqw0G07vL,35,,https://i.scdn.co/image/367250cffd61af736a374fe65d832cb65bf91fe8,artist
03LaMGHFyLYAzpU2uAQZXt,Gin Dutch,24,https://api.spotify.com/v1/artists/03LaMGHFyLYAzpU2uAQZXt,44,,https://i.scdn.co/image/3fd0a89fcc80daf4dd13a3be8340bb5fc7ab0ecc,artist
03LIPbcW0td7MWWXLkwzvz,Ralana,0,https://api.spotify.com/v1/artists/03LIPbcW0td7MWWXLkwzvz,3,,https://i.scdn.co/image/fd3d98c8dbd1c621cd96840d6db7da0e8849fb62,artist
03LjPgYAP7MK12dXa1px6D,Chad Garber,0,https://api.spotify.com/v1/artists/03LjPgYAP7MK12dXa1px6D,2,,https://i.scdn.co/image/b7317eee83abd05c2db0ba2b9fef75be208380b0,artist
03lLRM1qTzyuU7YkGsYknd,Long Fin Killie,10,https://api.spotify.com/v1/artists/03lLRM1qTzyuU7YkGsYknd,403,slow core,https://i.scdn.co/image/5a1317a7a21bf23465d0771ca9e15839b6a008a2,artist
03lPJuyDhYBNkS7gVYn3Wg,Julio Mena,6,https://api.spotify.com/v1/artists/03lPJuyDhYBNkS7gVYn3Wg,64,,https://i.scdn.co/image/7dff0f61290c2c0b77fa2b4fcf74fb68036f5833,artist
03mLAoFw7Gk9Xd0xG01TuR,The Wanted Emcees,0,https://api.spotify.com/v1/artists/03mLAoFw7Gk9Xd0xG01TuR,3,,https://i.scdn.co/image/212595ad60a4c6f76899c18bf5485b478a4f801c,artist
03mz3G1gu1GPNgAWY4qR2w,SikTh,36,https://api.spotify.com/v1/artists/03mz3G1gu1GPNgAWY4qR2w,17652,djent -  jazz metal -  mathcore,https://i.scdn.co/image/04af2c48582b7961ac98c6f963d6826ee78b80ec,artist
03P9BAadFDZDaa1HIiVN7L,Ilona Europa,0,https://api.spotify.com/v1/artists/03P9BAadFDZDaa1HIiVN7L,14,deep vocal house,https://i.scdn.co/image/813132cd3d1b54ca3de1ef18c533595558b8f8b2,artist
03QQEMDuDPnkoDRm1nVsKg,Sunny Mac,39,https://api.spotify.com/v1/artists/03QQEMDuDPnkoDRm1nVsKg,783,,https://i.scdn.co/image/48b7e70245b16adbeeaa374a374fdcf32d78f54c,artist
03r4iKL2g2442PT9n2UKsx,Beastie Boys,67,https://api.spotify.com/v1/artists/03r4iKL2g2442PT9n2UKsx,682026,alternative rock -  classic rock -  east coast hip hop -  electronic -  funk rock -  gangster rap -  hip hop -  old school hip hop -  rap -  rock,https://i.scdn.co/image/705bcd56dc5dbf9ebc578a3ba8094e6d622862c2,artist
